Item Code,Group Code,Item Name,Barcode/Print Name,Company,Quality,Unit,Opening Qty,Opening Value,Min Level,Reorder Level,Fixed Sale Rate,Fixed Purchase Rate,Wholesale Rate,Purchase Rate,Cost Rate A,Cost Rate B,Cost Rate C,HSN Code,GST %,Box,Cut,Mark,Date,Active
5412,SAREE,Jay Veeru,Jay Veeru,Ssps,,P,0,0,0,0,371.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-15,True
5413,SAREE,Sasural Simar Ka,Sasural Simar Ka,Sss,,P,0,0,0,0,985.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-15,True
5414,SAREE,Harshika,Harshika,Sss,,P,0,0,0,0,860.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-15,True
5415,SAREE,Sajan Ki Pyari,Sajan Ki Pyari,Sss,,P,0,0,0,0,995.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-15,True
5416,SAREE,Ram Leela,Ram Leela,Sss,,P,0,0,0,0,995.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-15,True
5417,SAREE,Anokhi Bhabhi,Anokhi Bhabhi,Sss,,P,0,0,0,0,965.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-15,True
5418,SAREE,Meesho,Meesho,Sss,,P,0,0,0,0,850.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-15,True
5419,SAREE,Bagicha,Bagicha,Sss,,P,0,0,0,0,860.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-15,True
5420,SAREE,Rupali,Rupali,Sss,,P,0,0,0,0,770.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-15,True
5421,SAREE,Prachi,Prachi,Sss,,P,0,0,0,0,885.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-15,True
5422,SAREE,Style Pooja,Laxmi Pooja,Ppp,,P,0,0,0,0,330.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-15,True
5423,SAREE,Perfect,Perfect,Ns,,P,0,0,0,0,475.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-15,True
5424,SAREE,Zoya,Pushpa,Ms,,P,0,0,0,0,270.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-15,True
5425,SAREE,Gayatri,Nagma [B.P.],Ms,,P,0,0,0,0,248.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-15,True
5426,SAREE,Dhan Varsha,Dhan Varsha,Asc,,P,0,0,0,0,177.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-16,True
5427,SAREE,Star India,Star India,Mf,,P,0,0,0,0,810.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-16,True
5428,SAREE,Clinic Plus,Clinic Plus,Mf,,P,0,0,0,0,599.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-16,True
5429,SAREE,Amul Cool,Amul Cool,Mf,,P,0,0,0,0,770.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-16,True
5430,SAREE,Freedom,Freedom,Mf,,P,0,0,0,0,545.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-16,True
5431,SAREE,Cham Cham,Cham Cham,Mf,,P,0,0,0,0,295.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-16,True
5432,SAREE,Harmony,Harmony,Mf,,P,0,0,0,0,498.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-16,True
5433,SAREE,Muskan,Babita,Ms,,P,0,0,0,0,315.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-16,True
5434,SAREE,Damage & Lot,Damage & Lot,Ppp,,P,0,0,0,0,86.46,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-16,True
5435,SAREE,Saanjh,Saanjh,Sss,,P,0,0,0,0,945.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-16,True
5436,SAREE,Poem,Poem,Sss,,P,0,0,0,0,1095.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-16,True
5437,SAREE,Manchali,Manchali,Sss,,P,0,0,0,0,850.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-16,True
5438,SAREE,Dimpy,Dimpy,Sss,,P,0,0,0,0,915.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-16,True
5439,SAREE,Raj Bhog,Raj Bhog,Sss,,P,0,0,0,0,1150.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-16,True
5440,SAREE,Devrani,Devrani,Sss,,P,0,0,0,0,1055.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-16,True
5441,SAREE,Mamaji,Mamaji,Sss,,P,0,0,0,0,895.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-16,True
5442,SAREE,Naatu Naatu,Naatu Naatu,Sss,,P,0,0,0,0,865.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-16,True
5443,SAREE,Hariyali,Hariyali,Sss,,P,0,0,0,0,865.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-16,True
5444,SAREE,Saiyaara,Saiyaara,Sss,,P,0,0,0,0,950.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-16,True
5445,SAREE,Sai Pallavi,Sai Pallavi,Sss,,P,0,0,0,0,1075.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-16,True
5446,SAREE,Siya,Siya,Sss,,P,0,0,0,0,995.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-16,True
5447,SAREE,Mast Magan,Mast Magan,Sss,,P,0,0,0,0,735.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-16,True
5448,SAREE,Sabhyata,Sabhyata,Sss,,P,0,0,0,0,730.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-16,True
5449,RUBIA,Tinimini Sst [1MTR 3FOLD],Tinimini Sst [1MTR 3FOLD],Mp,,P,0,0,0,0,38.5,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-16,True
5450,SUIT,Nayantara [Readymade Suit],Nayantara [Readymade Suit],Ri,,P,0,0,0,0,620.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-16,True
5451,ROTO CHUNDRI,Jai Mata Di Green Border,Jai Mata Di Green Border,Asc,,P,0,0,0,0,53.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-16,True
5452,SAREE,Roop Sundari,Parwati Chunri,Ppp,,P,0,0,0,0,285.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-18,True
5453,SAREE,Festival (Box),Vasuki (Box),Ppp,,P,0,0,0,0,226.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-18,True
5454,SAREE,Madhubani Style,Madhubani Fashion,Ppp,,P,0,0,0,0,442.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-18,True
5455,SAREE,Mix Frandy Items,Mix Frandy Items,Kss,,P,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-19,True
5456,SAREE,Emoji,Emoji,Kks,,P,0,0,0,0,325.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-20,True
5457,SAREE,Summer Cool,Summer Cool,Kks,,P,0,0,0,0,320.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-20,True
5458,SAREE,Gulbahar,Gulbahar,Asc,,P,0,0,0,0,206.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-21,True
5459,SAREE,Jhankar,Jhankar,Asc,,P,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-21,True
5460,SAREE,HASINA2 [Plain Sticker],Nirvana [With Foam],Asc,,P,0,0,0,0,174.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-21,True
5461,SAREE,Gold Mine,Gold Mine,Asc,,P,0,0,0,0,201.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-21,True
5462,SAREE,Jyoti,Jyoti,Asc,,P,0,0,0,0,250.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-21,True
5463,SAREE,Kaccha Aam,Kaccha Aam,Asc,,P,0,0,0,0,220.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-21,True
5464,SAREE,Brijwasi,Brijwasi,Asc,,P,0,0,0,0,171.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-24,True
5465,SAREE,Diya Bati,Diya Bati,Asc,,P,0,0,0,0,201.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-24,True
5466,SAREE,Kalindi,Kalindi,CSS1,,P,0,0,0,0,560.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-24,True
5467,SAREE,Chit Chor,Chit Chor,CSS1,,P,0,0,0,0,510.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-24,True
5468,SAREE,Raj Bhog,Raj Bhog,Asc,,P,0,0,0,0,245.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-24,True
5469,SAREE,Dairy Milk,Fighter,Asc,,P,0,0,0,0,173.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-24,True
5470,LEHANGA,D No 9063,D No 9063,Tfs,,P,0,0,0,0,3990.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5471,LEHANGA,D No 9053,D No 9053,Tfs,,P,0,0,0,0,4590.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5472,LEHANGA,D No 9019,D No 9019,Tfs,,P,0,0,0,0,6690.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5473,LEHANGA,Avni,Avni,Tfs,,P,0,0,0,0,1650.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5474,LEHANGA,Vel Ranisha,Vel Ranisha,Tfs,,P,0,0,0,0,2990.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5475,LEHANGA,D No 9016,D No 9016,Tfs,,P,0,0,0,0,5390.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5476,LEHANGA,D No 9055,D No 9055,Tfs,,P,0,0,0,0,4390.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5477,LEHANGA,Kite,Kite,Tfs,,P,0,0,0,0,1600.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5478,LEHANGA,Vel Mor Pankh,Vel Mor Pankh,Tfs,,P,0,0,0,0,1900.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5479,SAREE,Castle,Castle,Alf,,P,0,0,0,0,985.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5480,SAREE,Ice Glitter,Ice Glitter,Alf,,P,0,0,0,0,1055.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5481,SAREE,Dravid,Dravid,Alf,,P,0,0,0,0,871.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5482,SAREE,Dhanishi,Dhanishi,Alf,,P,0,0,0,0,800.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5483,SAREE,Overpass,Overpass,Alf,,P,0,0,0,0,915.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5484,SAREE,Chanchal,Chanchal,Alf,,P,0,0,0,0,1070.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5485,SAREE,Monthly,Monthly,Alf,,P,0,0,0,0,975.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5486,SAREE,Rose Cotton,Rose Cotton,Alf,,P,0,0,0,0,815.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5487,LEHANGA,Vel Masakali,Vel Masakali,Tfs,,P,0,0,0,0,2000.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5488,SAREE,Richa Star-71,Richa Star-71,Ksm,,P,0,0,0,0,1725.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5489,SAREE,No Limit-109,No Limit-109,Ksm,,P,0,0,0,0,1375.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5490,SAREE,No Limit-108,No Limit-108,Ksm,,P,0,0,0,0,1375.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5491,SAREE,London Queen-6,London Queen-6,Ksm,,P,0,0,0,0,1195.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5492,SAREE,London Queen-7,London Queen-7,Ksm,,P,0,0,0,0,1195.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5493,SAREE,Cadbury Star-23,Cadbury Star-23,Ksm,,P,0,0,0,0,3299.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5494,SAREE,Coffee Silk-223,Coffee Silk-223,Ksm,,P,0,0,0,0,1475.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5495,SAREE,Bale Patra-5,Bale Patra-5,Ksm,,P,0,0,0,0,2545.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5496,SAREE,Marriage Star-3,Marriage Star-3,Ksm,,P,0,0,0,0,1399.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5497,SAREE,Cadbury Star-17,Cadbury Star-17,Ksm,,P,0,0,0,0,3299.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5498,SAREE,Raasleela-8,Raasleela-8,Ksm,,P,0,0,0,0,2095.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5499,SAREE,Devshree Silk-10,Devshree Silk-10,Ksm,,P,0,0,0,0,1150.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5500,SAREE,Raasleela -7,Raasleela -7,Ksm,,P,0,0,0,0,2095.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5501,SAREE,Mast Naina-806,Mast Naina-806,Ksm,,P,0,0,0,0,950.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5502,SAREE,Fine Andaj-201,Fine Andaj-201,Ksm,,P,0,0,0,0,1595.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5503,SAREE,Mast Naina-808,Mast Naina-808,Ksm,,P,0,0,0,0,950.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5504,SAREE,Long Life-215,Long Life-215,Ksm,,P,0,0,0,0,2099.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5505,SAREE,Badam Kanju-5,Badam Kanju-5,Ksm,,P,0,0,0,0,2850.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5506,SAREE,Gold Platinum-984,Gold Platinum-984,Ksm,,P,0,0,0,0,1375.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5507,SAREE,Devshree Silk-18,Devshree Silk-18,Ksm,,P,0,0,0,0,1150.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5508,SAREE,Devshree Silk-21,Devshree Silk-21,Ksm,,P,0,0,0,0,1150.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5509,SAREE,Gold Platinum -989,Gold Platinum -989,Ksm,,P,0,0,0,0,1375.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5510,SAREE,Devshree Silk-23,Devshree Silk-23,Ksm,,P,0,0,0,0,1150.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5511,SAREE,Mast Naina-809,Mast Naina-809,Ksm,,P,0,0,0,0,950.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5512,SAREE,Nootan Silk-115,Nootan Silk-115,Ksm,,P,0,0,0,0,1725.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5513,SAREE,Nasreen-107,Nasreen-107,Ksm,,P,0,0,0,0,1499.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5514,SAREE,Devshree Silk-37,Devshree Silk-37,Ksm,,P,0,0,0,0,1150.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5515,SAREE,Sidhi Queen-410,Sidhi Queen-410,Ksm,,P,0,0,0,0,2775.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5516,SAREE,Kanchipuram Silk-14,Kanchipuram Silk-14,Ksm,,P,0,0,0,0,2250.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5517,SAREE,Wedding Star-882,Wedding Star-882,Ksm,,P,0,0,0,0,1825.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5518,SAREE,Devshree Silk-38,Devshree Silk-38,Ksm,,P,0,0,0,0,1150.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5519,SAREE,Fine Andaj-202,Fine Andaj-202,Ksm,,P,0,0,0,0,1595.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5520,SAREE,Kasme Wada-5,Kasme Wada-5,Ksm,,P,0,0,0,0,1720.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5521,SAREE,Kasme Wada-2,Kasme Wada-2,Ksm,,P,0,0,0,0,1720.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5522,SAREE,Beena Star -4,Beena Star -4,Ksm,,P,0,0,0,0,1595.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5523,SAREE,Beena Star -1,Beena Star -1,Ksm,,P,0,0,0,0,1595.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5524,SAREE,Alovera Silk-359,Alovera Silk-359,Ksm,,P,0,0,0,0,1425.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5525,SAREE,Coffee Silk-208,Coffee Silk-208,Ksm,,P,0,0,0,0,1475.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5526,SAREE,Coffee Silk-202,Coffee Silk-202,Ksm,,P,0,0,0,0,1475.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5527,SAREE,Alovera Silk-366,Alovera Silk-366,Ksm,,P,0,0,0,0,1425.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5528,SAREE,Smile Silk-7,Smile Silk-7,Kfs,,P,0,0,0,0,750.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5529,SAREE,Madhavi Chiffon,Madhavi Chiffon,Kfs,,P,0,0,0,0,595.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5530,SAREE,Arabian Chiffon,Arabian Chiffon,Kfs,,P,0,0,0,0,495.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5531,SAREE,Candy Chiffon-10,Candy Chiffon-10,Kfs,,P,0,0,0,0,395.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5532,SAREE,Cindrella Chiffon-8,Cindrella Chiffon-8,Kfs,,P,0,0,0,0,375.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5533,EKRANGA,Asli Gulab[90L],Gulab,Mrf,,P,0,0,0,0,18.01,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5534,EKRANGA,Asli Mayuri[90L],Mayuri,Mrf,,P,0,0,0,0,19.51,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5535,SAREE,New Item,New Item,Bp,,P,0,0,0,0,254.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5536,SAREE,Faluda,Faluda,Bp,,P,0,0,0,0,275.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5537,SAREE,Prabhu Ji,Prabhu Ji,Bp,,P,0,0,0,0,365.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5538,SAREE,Alakhdhani,Alakhdhani,Bp,,P,0,0,0,0,355.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5539,SAREE,Aman Silk-101,Aman Silk-101,Ksm,,P,0,0,0,0,695.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5540,SAREE,Sujata Silk-7,Sujata Silk-7,Ksm,,P,0,0,0,0,825.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5541,SAREE,Sujata Silk-11,Sujata Silk-11,Ksm,,P,0,0,0,0,825.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5542,SAREE,No Limit-107,No Limit-107,Ksm,,P,0,0,0,0,1375.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5543,SAREE,Nasreen-105,Nasreen-105,Ksm,,P,0,0,0,0,1499.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5544,SAREE,Adbhut Star-104,Adbhut Star-104,Ksm,,P,0,0,0,0,760.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5545,SAREE,Gold Platinum -710,Gold Platinum -710,Ksm,,P,0,0,0,0,1375.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5546,SAREE,Super Girl,Super Girl,Mf,,P,0,0,0,0,525.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5547,SAREE,Selfie,Selfie,Mf,,P,0,0,0,0,535.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5548,SAREE,Pantaloons,Pantaloons,Mf,,P,0,0,0,0,440.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5549,SAREE,Nach Le,Nach Le,Mf,,P,0,0,0,0,530.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5550,SAREE,Rafale,Rafale,Mf,,P,0,0,0,0,390.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5551,SAREE,Dlf,Dlf,Mf,,P,0,0,0,0,330.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5552,SAREE,Bournvita,Bournvita,Mf,,P,0,0,0,0,395.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5553,SAREE,Tilkut,Tilkut,Mf,,P,0,0,0,0,360.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5554,SAREE,Sosyo,Sosyo,Mf,,P,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5555,SAREE,Telegram,Telegram,Mf,,P,0,0,0,0,552.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5556,SAREE,Video Call,Video Call,Mf,,P,0,0,0,0,660.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-25,True
5557,SAREE,Kismis,Kismis,Pchs,,P,0,0,0,0,885.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-26,True
5558,SAREE,Touch Screen,Touch Screen,Pchs,,P,0,0,0,0,875.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-26,True
5559,SAREE,Mix Items,Mix Items,Pchs,,P,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-26,True
5560,SAREE,Smart Bazar,Smart Bazar,Mf,,P,0,0,0,0,555.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-26,True
5561,SAREE,Lungi Dance,Lungi Dance,Mf,,P,0,0,0,0,365.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-26,True
5562,SAREE,Chai Pani,Chai Pani,Asc,,P,0,0,0,0,182.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-26,True
5563,SAREE,Satrangi With Foam,Satrangi With Foam,Asc,,P,0,0,0,0,173.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-26,True
5564,MIX&MATCH,Intex,Intex,Ss,,P,0,0,0,0,262.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-26,True
5565,SAREE,Radhe Radhe,Radhe Radhe,Asc,,P,0,0,0,0,168.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-26,True
5566,SAREE,Cng,Radhe Radhe,Asc,,P,0,0,0,0,168.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-26,True
5567,SAREE,London Queen-12,London Queen-12,Ksm,,P,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-26,True
5568,SAREE,London Queen-14,London Queen-14,Ksm,,P,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-26,True
5569,SAREE,Amar Jyoti-110,Amar Jyoti-110,Ksm,,P,0,0,0,0,825.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-26,True
5570,SAREE,Devpriya-4,Devpriya-4,Ksm,,P,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-26,True
5571,SAREE,Mast Naina-817,Mast Naina-817,Ksm,,P,0,0,0,0,950.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-26,True
5572,SAREE,Mast Naina-812,Mast Naina-812,Ksm,,P,0,0,0,0,950.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-26,True
5573,SAREE,Fighter+Swaroski Work,Fighter+Swaroski Work,Asc,,P,0,0,0,0,173.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-26,True
5574,MIX&MATCH,Omex,Omex,Ss,,P,0,0,0,0,95.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-26,True
5575,MIX&MATCH,Saffron,Saffron,Ss,,P,0,0,0,0,201.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-26,True
5576,GAMCHA,Innova,Innova,Rtm,,P,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-26,True
5577,SAREE,Chaiwala,Dhan Varsha,Asc,,P,0,0,0,0,177.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-26,True
5578,SUITING,2 Star,2 Star,Ss,,P,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-26,True
5579,RAYON,Rayon,Rayon,Ss,,P,0,0,0,0,45.5,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-26,True
5580,SAREE,Madhu [With Foam],Dhan Varsha,Asc,,P,0,0,0,0,179.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-26,True
5581,SAREE,Jaya [With Foam],Fighter,Asc,,P,0,0,0,0,169.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-26,True
5582,SAREE,Tara,Radhe Radhe,Asc,,P,0,0,0,0,168.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-26,True
5583,SAREE,Bal Gopal,Nand Gopal,Ppp,,P,0,0,0,0,342.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-26,True
5584,SAREE,Rang Mahal,Rangoli,Asc,,P,0,0,0,0,169.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2025-09-26,True
